id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/10/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value
2329172891,567,61,2,78,12,bsbugp9qfasrrtg55bf7evvwv,0,65.4,93.2,2021-09-12T14:39:50.150Z,2021-09-12T14:39:50Z,3091171893,56,Left,,,,,,,,,,,,,,,,,,,,,,9aqn77y0knb58698qj46eee39,A. Eikeland,,,,,,,,,,,,,,,,,,,,,,,,,
2329172933,762,1,2,78,13,5rurqie3qt1qav9ir5mkqinn,1,33.3,3.4,2021-09-12T14:39:51.056Z,2021-09-12T15:01:50Z,3091172113,140,23.0,3091172115,141,19.7,3091172117,212,15.5,3091172119,213,2.3,3091172111,56,Back,,,,,,,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,
2329172939,763,49,2,78,15,5rurqie3qt1qav9ir5mkqinn,1,23,19.7,2021-09-12T14:39:52.891Z,2021-09-12T14:39:53Z,,,,,,,,,,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,
2329173057,764,1,2,78,17,5rurqie3qt1qav9ir5mkqinn,1,23,19.7,2021-09-12T14:39:54.768Z,2021-09-12T14:39:59Z,3091172821,141,47.0,3091172823,212,18.8,3091172817,56,Back,3091172825,213,1.4,3091172819,140,26.0,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,
2329173085,765,1,2,78,21,5rurqie3qt1qav9ir5mkqinn,1,26,47,2021-09-12T14:39:59.264Z,2021-09-12T14:40:00Z,3091172973,213,0.4,3091172971,212,12.2,3091172969,141,54.3,3091172965,56,Back,3091172967,140,36.6,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,
2329173105,766,1,2,78,22,5rurqie3qt1qav9ir5mkqinn,1,36.6,54.3,2021-09-12T14:40:00.584Z,2021-09-12T14:40:01Z,3091173089,141,51.8,3091173081,56,Back,3091173099,213,3.3,3091173085,140,24.8,3091173093,212,12.5,,,,,,,,,,e6pdkq17etv9k527m94sqqu39,M. Iwabuchi,,,,,,,,,,,,,,,,,,,,,,,,,
2329173303,767,1,2,78,23,5rurqie3qt1qav9ir5mkqinn,1,24.8,51.8,2021-09-12T14:40:01.544Z,2021-09-12T14:40:14Z,3091174187,213,1.4,3091174185,212,23.6,3091174179,56,Back,3091174181,140,28.8,3091174183,141,85.9,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,
2329173319,768,1,2,78,36,5rurqie3qt1qav9ir5mkqinn,1,31.4,85.7,2021-09-12T14:40:14.344Z,2021-09-12T14:40:16Z,3091174271,212,17.4,3091174269,141,65.2,3091174273,213,4.1,3091174267,140,21.5,3091174265,56,Back,,,,,,,,,,b9iaqgibnmsggeo993pj35wfe,A. Hennessy,,,,,,,,,,,,,,,,,,,,,,,,,
2329173373,769,1,2,78,38,5rurqie3qt1qav9ir5mkqinn,1,21.5,65.2,2021-09-12T14:40:15.939Z,2021-09-12T14:40:18Z,3091174575,212,76.7,3091174577,213,5.9,3091174567,155,,3091174579,1,,3091174571,140,88.6,3091174569,56,Right,3091174573,141,20.6,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,
2329173401,770,1,2,78,41,5rurqie3qt1qav9ir5mkqinn,0,92.5,20.1,2021-09-12T14:40:18.832Z,2021-09-12T14:40:19Z,3091174749,56,Center,3091174751,140,85.5,3091174757,213,2.2,3091174755,212,13.3,3091174753,141,36.4,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,
2329173413,568,1,2,78,42,bsbugp9qfasrrtg55bf7evvwv,0,13.4,66.9,2021-09-12T14:40:19.991Z,2021-09-12T14:40:20Z,3091174793,140,26.8,3091174791,56,Back,3091174799,213,0.0,3091174797,212,14.1,3091174795,141,67.0,,,,,,,,,,1o571356wx95l3qbpbe00o991,J. Vanhaevermaet,,,,,,,,,,,,,,,,,,,,,,,,,
2329173459,771,50,2,78,44,5rurqie3qt1qav9ir5mkqinn,1,73.4,37.4,2021-09-12T14:40:21.710Z,2021-09-12T14:40:22Z,3091174993,286,,3091174991,56,Center,3091175023,233,569,,,,,,,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,
2329173445,569,7,2,78,44,bsbugp9qfasrrtg55bf7evvwv,1,26.6,62.6,2021-09-12T14:40:21.711Z,2021-09-12T14:40:22Z,3091174949,56,Back,3091175003,233,771,3091174951,285,,,,,,,,,,,,,,,,,ce4cgftejsd46a0rahih0divp,R. Rowe,,,,,,,,,,,,,,,,,,,,,,,,,
2329173455,570,49,2,78,44,bsbugp9qfasrrtg55bf7evvwv,1,25,68.5,2021-09-12T14:40:22.140Z,2021-09-12T14:40:22Z,,,,,,,,,,,,,,,,,,,,,,,,,ce4cgftejsd46a0rahih0divp,R. Rowe,,,,,,,,,,,,,,,,,,,,,,,,,
2329173525,571,1,2,78,45,bsbugp9qfasrrtg55bf7evvwv,1,24.7,68.2,2021-09-12T14:40:23.639Z,2021-09-12T14:40:26Z,3091175327,140,43.6,3091175329,141,53.0,3091175325,56,Back,3091175331,212,22.4,3091175333,213,5.8,,,,,,,,,,ce4cgftejsd46a0rahih0divp,R. Rowe,,,,,,,,,,,,,,,,,,,,,,,,,
2329173527,572,3,2,78,48,bsbugp9qfasrrtg55bf7evvwv,0,44.4,49.4,2021-09-12T14:40:26.103Z,2021-09-12T14:40:29Z,3091175341,286,,3091175339,56,Back,3091175629,233,772,,,,,,,,,,,,,,,,108a89xbf1b28xj9oze2oxk9h,B. Chaplen,,,,,,,,,,,,,,,,,,,,,,,,,
2329173567,772,7,2,78,48,5rurqie3qt1qav9ir5mkqinn,0,55.6,50.6,2021-09-12T14:40:26.104Z,2021-09-12T14:40:29Z,3091175617,233,572,3091175573,56,Center,3091175575,285,,,,,,,,,,,,,,,,,b9iaqgibnmsggeo993pj35wfe,A. Hennessy,,,,,,,,,,,,,,,,,,,,,,,,,
2329173627,573,1,2,78,52,bsbugp9qfasrrtg55bf7evvwv,0,37.2,43.9,2021-09-12T14:40:30.648Z,2021-09-12T14:40:32Z,3091175929,212,45.0,3091175921,155,,3091175927,141,37.6,3091175925,140,79.9,3091175931,213,6.2,3091175923,56,Center,3091175933,1,,,,,ce4cgftejsd46a0rahih0divp,R. Rowe,,,,,,,,,,,,,,,,,,,,,,,,,
2329173663,773,12,2,78,55,5rurqie3qt1qav9ir5mkqinn,1,20,56.7,2021-09-12T14:40:33.025Z,2021-09-12T14:40:38Z,3091176153,140,33.9,3091176213,167,,3091176159,213,1.1,3091176157,212,34.0,3091176151,56,Back,3091176155,141,100.0,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,
2329173941,574,5,2,78,56,bsbugp9qfasrrtg55bf7evvwv,1,63,-1.8,2021-09-12T14:40:34.210Z,2021-09-12T14:58:47Z,3091177575,56,Right,3091177577,347,,3091177603,233,774,,,,,,,,,,,,,,,,ce4cgftejsd46a0rahih0divp,R. Rowe,,,,,,,,,,,,,,,,,,,,,,,,,
2329173671,774,5,2,78,56,5rurqie3qt1qav9ir5mkqinn,0,37,101.8,2021-09-12T14:40:34.210Z,2021-09-12T14:41:06Z,3091176195,347,,3091176193,56,Back,3091177655,233,574,,,,,,,,,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,
2329173961,575,1,2,79,9,bsbugp9qfasrrtg55bf7evvwv,1,59.8,0,2021-09-12T14:40:47.352Z,2021-09-12T14:40:48Z,3091177699,213,2.6,3091177691,140,40.0,3091177687,107,,3091177693,141,17.4,3091177689,56,Back,3091177695,212,24.5,3091177701,1,,,,,6sq9uor68fca8nz7tes0vfdgp,F. Bryson,,,,,,,,,,,,,,,,,,,,,,,,,
2329174031,576,1,2,79,10,bsbugp9qfasrrtg55bf7evvwv,1,40,17.4,2021-09-12T14:40:48.344Z,2021-09-12T14:40:51Z,3091178021,213,0.5,3091178013,56,Center,3091178015,140,53.9,3091178017,141,29.8,3091178019,212,16.9,,,,,,,,,,4lshrw6i3uk9kx4kiutn06iuh,D. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,
2329174113,577,1,2,79,13,bsbugp9qfasrrtg55bf7evvwv,1,53.4,30.6,2021-09-12T14:40:51.168Z,2021-09-12T14:40:54Z,3091178467,212,25.3,3091178465,141,62.0,3091178461,56,Back,3091178469,213,2.1,3091178463,140,40.5,,,,,,,,,,1o571356wx95l3qbpbe00o991,J. Vanhaevermaet,,,,,,,,,,,,,,,,,,,,,,,,,
2329174263,578,1,2,79,16,bsbugp9qfasrrtg55bf7evvwv,1,45.7,64,2021-09-12T14:40:54.617Z,2021-09-12T14:41:00Z,3091179199,1,,3091179187,196,,3091179191,140,75.3,3091179185,155,,3091179193,141,4.0,3091179197,213,5.4,3091179189,56,Right,3091179195,212,51.3,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,
2329174287,579,1,2,79,22,bsbugp9qfasrrtg55bf7evvwv,1,75.7,4.1,2021-09-12T14:41:00.336Z,2021-09-12T14:41:02Z,3091179331,212,18.6,3091179335,213,1.0,3091179325,141,27.3,3091179321,140,85.1,3091179319,56,Center,,,,,,,,,,b4q51nzxmgax7on17s1wpx5ud,N. Harding,,,,,,,,,,,,,,,,,,,,,,,,,
2329174335,580,1,2,79,24,bsbugp9qfasrrtg55bf7evvwv,1,85.1,25.6,2021-09-12T14:41:02.216Z,2021-09-12T14:41:28Z,3091181951,154,,3091181949,210,13,3091179593,140,75.4,3091179595,141,40.6,3091179589,56,Center,3091179599,213,2.4,3091179597,212,14.4,,,,ce4cgftejsd46a0rahih0divp,R. Rowe,1,,,,,,,,,,,,,,,,,,,,,,,,
2329174337,581,13,2,79,26,bsbugp9qfasrrtg55bf7evvwv,1,75.4,40.6,2021-09-12T14:41:04.231Z,2021-09-12T14:41:28Z,3091181979,215,,3091181969,154,,3091181985,231,49.1,3091179619,18,,3091179621,56,Center,3091181981,328,,3091181971,55,580,3091181977,103,6.9,1o571356wx95l3qbpbe00o991,J. Vanhaevermaet,,3091181967,29,,3091181983,230,3091181965,73,3091181975,102,63.7,3091180669,20,,3091179617,22,,98.2,,,,,,,
2329174355,582,5,2,79,28,bsbugp9qfasrrtg55bf7evvwv,0,101.1,64,2021-09-12T14:41:06.224Z,2021-09-12T14:41:07Z,3091179813,233,775,3091179729,346,,3091179727,56,Center,,,,,,,,,,,,,,,,1o571356wx95l3qbpbe00o991,J. Vanhaevermaet,,,,,,,,,,,,,,,,,,,,,,,,,
2329174371,775,5,2,79,28,5rurqie3qt1qav9ir5mkqinn,1,-1.1,36,2021-09-12T14:41:06.224Z,2021-09-12T14:58:47Z,3091179791,233,582,3091179789,346,,3091179787,56,Back,,,,,,,,,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,
2329174793,776,1,2,79,49,5rurqie3qt1qav9ir5mkqinn,1,5,37,2021-09-12T14:41:26.904Z,2021-09-12T14:42:31Z,3091182117,124,,3091182123,141,68.8,3091182131,237,,3091188119,189,,3091182121,140,11.2,3091182119,56,Back,3091182125,212,22.6,3091182127,213,1.3,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,
2329174849,777,1,2,79,52,5rurqie3qt1qav9ir5mkqinn,1,11.2,68.8,2021-09-12T14:41:30.272Z,2021-09-12T14:41:33Z,3091182397,141,37.3,3091182395,140,9.3,3091182401,213,4.6,3091182399,212,21.5,3091182393,56,Back,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,
2329174935,778,1,2,79,55,5rurqie3qt1qav9ir5mkqinn,1,9.3,37.3,2021-09-12T14:41:33.047Z,2021-09-12T14:41:37Z,3091182855,212,24.3,3091182857,213,5.3,3091182849,56,Back,3091182851,140,21.5,3091182853,141,7.0,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,
2329175029,779,1,2,80,0,5rurqie3qt1qav9ir5mkqinn,1,26.5,7.6,2021-09-12T14:41:37.719Z,2021-09-12T14:41:42Z,3091183327,140,61.7,3091183325,56,Right,3091183335,1,,3091183333,213,6.2,3091183329,141,4.4,3091183331,212,37.0,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,
2329175103,780,1,2,80,4,5rurqie3qt1qav9ir5mkqinn,1,68,21,2021-09-12T14:41:42.248Z,2021-09-12T14:41:46Z,3091183667,213,0.1,3091183665,212,25.0,3091183663,141,24.6,3091183659,56,Center,3091183661,140,91.7,,,,,,,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,
2329175141,781,1,2,80,8,5rurqie3qt1qav9ir5mkqinn,1,92.9,24.6,2021-09-12T14:41:46.047Z,2021-09-12T14:41:47Z,3091183849,56,Center,3091183851,140,82.3,3091183853,141,34.8,3091183855,212,13.1,3091183857,213,2.6,,,,,,,,,,c705ailfiov40xwoysz0ggct1,N. Parris,,,,,,,,,,,,,,,,,,,,,,,,,
2329175183,782,1,2,80,10,5rurqie3qt1qav9ir5mkqinn,1,82.3,34.8,2021-09-12T14:41:47.824Z,2021-09-12T14:41:49Z,3091184027,213,1.3,3091184025,212,12.6,3091184019,56,Center,3091184021,140,85.4,3091184023,141,52.7,,,,,,,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,
2329175205,783,1,2,80,11,5rurqie3qt1qav9ir5mkqinn,1,85.4,52.7,2021-09-12T14:41:49.311Z,2021-09-12T14:41:51Z,3091184141,141,66.4,3091184143,212,11.0,3091184137,56,Center,3091184145,213,2.1,3091184139,140,79.9,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,
2329175227,784,1,2,80,13,5rurqie3qt1qav9ir5mkqinn,0,79.9,66.4,2021-09-12T14:41:51.007Z,2021-09-12T14:41:52Z,3091184273,213,4.9,3091184271,212,8.2,3091184269,141,54.5,3091184267,140,81.0,3091184265,56,Center,,,,,,,,,,e6pdkq17etv9k527m94sqqu39,M. Iwabuchi,,,,,,,,,,,,,,,,,,,,,,,,,
2329175235,583,8,2,80,15,bsbugp9qfasrrtg55bf7evvwv,1,19,48.7,2021-09-12T14:41:52.696Z,2021-09-12T14:41:52Z,3091184313,56,Back,,,,,,,,,,,,,,,,,,,,,,ce4cgftejsd46a0rahih0divp,R. Rowe,,,,,,,,,,,,,,,,,,,,,,,,,
2329175255,584,49,2,80,16,bsbugp9qfasrrtg55bf7evvwv,1,22.5,46.9,2021-09-12T14:41:53.817Z,2021-09-12T14:41:53Z,,,,,,,,,,,,,,,,,,,,,,,,,ce4cgftejsd46a0rahih0divp,R. Rowe,,,,,,,,,,,,,,,,,,,,,,,,,
2329175297,585,3,2,80,16,bsbugp9qfasrrtg55bf7evvwv,1,24.2,42.4,2021-09-12T14:41:54.160Z,2021-09-12T14:41:56Z,3091184639,285,,3091184637,56,Back,3091184657,233,785,,,,,,,,,,,,,,,,ce4cgftejsd46a0rahih0divp,R. Rowe,,,,,,,,,,,,,,,,,,,,,,,,,
2329175289,785,45,2,80,16,5rurqie3qt1qav9ir5mkqinn,0,75.8,57.6,2021-09-12T14:41:54.160Z,2021-09-12T14:41:56Z,3091184593,56,Center,3091184661,233,585,3091184595,286,,,,,,,,,,,,,,,,,e6pdkq17etv9k527m94sqqu39,M. Iwabuchi,,,,,,,,,,,,,,,,,,,,,,,,,
2329175377,586,1,2,80,18,bsbugp9qfasrrtg55bf7evvwv,1,36,35.4,2021-09-12T14:41:55.713Z,2021-09-12T14:41:59Z,3091185113,212,17.1,3091185111,141,53.6,3091185109,140,47.3,3091185115,213,0.8,3091185107,56,Back,,,,,,,,,,ce4cgftejsd46a0rahih0divp,R. Rowe,,,,,,,,,,,,,,,,,,,,,,,,,
2329175383,587,61,2,80,21,bsbugp9qfasrrtg55bf7evvwv,0,47,54.3,2021-09-12T14:41:59.008Z,2021-09-12T14:41:59Z,3091185143,56,Back,,,,,,,,,,,,,,,,,,,,,,108a89xbf1b28xj9oze2oxk9h,B. Chaplen,,,,,,,,,,,,,,,,,,,,,,,,,
2329175471,786,12,2,80,23,5rurqie3qt1qav9ir5mkqinn,1,42.4,37,2021-09-12T14:42:01.152Z,2021-09-12T14:42:04Z,3091185597,56,Left,3091185599,140,100.0,3091185693,167,,3091185605,213,0.6,3091185601,141,93.3,3091185603,212,72.9,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,
2329175489,588,5,2,80,26,bsbugp9qfasrrtg55bf7evvwv,1,-1.4,7.6,2021-09-12T14:42:03.889Z,2021-09-12T14:58:47Z,3091185697,346,,3091185695,56,Back,3091185717,233,787,,,,,,,,,,,,,,,,108a89xbf1b28xj9oze2oxk9h,B. Chaplen,,,,,,,,,,,,,,,,,,,,,,,,,
2329175483,787,5,2,80,26,5rurqie3qt1qav9ir5mkqinn,0,101.4,92.4,2021-09-12T14:42:03.889Z,2021-09-12T14:42:05Z,3091185675,346,,3091185733,233,588,3091185673,56,Left,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,
2329176095,589,1,2,80,57,bsbugp9qfasrrtg55bf7evvwv,1,2.7,39.8,2021-09-12T14:42:35.393Z,2021-09-12T14:42:40Z,3091188955,124,,3091188957,56,Back,3091188965,213,6.3,3091188959,140,13.8,3091188969,237,,3091188961,141,39.7,3091188963,212,11.7,,,,697f94lwz4x5pxljm2qsrakq2,R. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
2329176159,590,1,2,81,2,bsbugp9qfasrrtg55bf7evvwv,1,19.7,37.9,2021-09-12T14:42:39.889Z,2021-09-12T14:42:43Z,3091189337,141,31.9,3091189341,212,20.3,3091189329,56,Back,3091189333,140,38.6,3091189345,213,6.1,,,,,,,,,,4lshrw6i3uk9kx4kiutn06iuh,D. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,
2329176201,591,1,2,81,6,bsbugp9qfasrrtg55bf7evvwv,0,37.1,31.3,2021-09-12T14:42:43.794Z,2021-09-12T14:42:45Z,3091189549,56,Center,3091189559,1,,3091189551,140,66.5,3091189553,141,69.9,3091189547,155,,3091189557,213,0.7,3091189555,212,40.5,,,,ce4cgftejsd46a0rahih0divp,R. Rowe,,,,,,,,,,,,,,,,,,,,,,,,,
2329176243,788,1,2,81,8,5rurqie3qt1qav9ir5mkqinn,0,31.5,33.7,2021-09-12T14:42:46.472Z,2021-09-12T14:42:47Z,3091189813,213,6.0,3091189793,56,Back,3091189803,141,26.1,3091189805,212,18.3,3091189789,3,,3091189797,140,48.2,,,,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,
2329176307,592,1,2,81,9,bsbugp9qfasrrtg55bf7evvwv,1,55.6,77,2021-09-12T14:42:47.457Z,2021-09-12T14:42:50Z,3091190179,56,Center,3091190187,213,4.6,3091190185,212,6.5,3091190183,141,67.5,3091190181,140,55.1,,,,,,,,,,2jwojltrp06sa8qloordtohrd,L. Woodham,,,,,,,,,,,,,,,,,,,,,,,,,
2329176341,593,1,2,81,12,bsbugp9qfasrrtg55bf7evvwv,1,47.3,58.7,2021-09-12T14:42:50.649Z,2021-09-12T14:42:52Z,3091190367,56,Back,3091190375,213,2.9,3091190369,140,24.7,3091190371,141,66.4,3091190373,212,24.3,,,,,,,,,,1o571356wx95l3qbpbe00o991,J. Vanhaevermaet,,,,,,,,,,,,,,,,,,,,,,,,,
2329176367,594,1,2,81,14,bsbugp9qfasrrtg55bf7evvwv,1,24.7,66.4,2021-09-12T14:42:52.577Z,2021-09-12T14:42:53Z,3091190525,141,40.3,3091190527,212,18.3,3091190529,213,5.0,3091190521,140,29.1,3091190517,56,Back,,,,,,,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,
2329176425,595,1,2,81,16,bsbugp9qfasrrtg55bf7evvwv,1,29.1,40.3,2021-09-12T14:42:53.681Z,2021-09-12T14:42:55Z,3091190845,213,0.1,3091190839,140,46.9,3091190841,141,42.1,3091190837,56,Back,3091190843,212,18.7,,,,,,,,,,4lshrw6i3uk9kx4kiutn06iuh,D. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,
2329176447,596,1,2,81,17,bsbugp9qfasrrtg55bf7evvwv,1,46.4,41,2021-09-12T14:42:55.537Z,2021-09-12T14:42:56Z,3091190959,56,Back,3091190963,140,47.3,3091190973,213,1.4,3091190965,141,51.2,3091190967,212,7.0,,,,,,,,,,ce4cgftejsd46a0rahih0divp,R. Rowe,,,,,,,,,,,,,,,,,,,,,,,,,
2329176465,597,1,2,81,19,bsbugp9qfasrrtg55bf7evvwv,1,45,51.2,2021-09-12T14:42:56.745Z,2021-09-12T14:42:57Z,3091191065,213,5.9,3091191057,56,Center,3091191061,141,45.8,3091191059,140,53.3,3091191063,212,9.5,,,,,,,,,,1o571356wx95l3qbpbe00o991,J. Vanhaevermaet,,,,,,,,,,,,,,,,,,,,,,,,,
2329176525,598,1,2,81,19,bsbugp9qfasrrtg55bf7evvwv,1,53.5,46.3,2021-09-12T14:42:57.537Z,2021-09-12T14:43:00Z,3091191351,213,6.1,3091191345,140,68.3,3091191347,141,42.5,3091191349,212,15.8,3091191343,56,Center,,,,,,,,,,ce4cgftejsd46a0rahih0divp,R. Rowe,,,,,,,,,,,,,,,,,,,,,,,,,
2329176551,599,1,2,81,22,bsbugp9qfasrrtg55bf7evvwv,1,66,40,2021-09-12T14:43:00.193Z,2021-09-12T14:43:01Z,3091191485,141,47.9,3091191487,212,15.9,3091191483,140,80.3,3091191489,213,0.3,3091191481,56,Center,,,,,,,,,,108a89xbf1b28xj9oze2oxk9h,B. Chaplen,,,,,,,,,,,,,,,,,,,,,,,,,
2329176559,600,1,2,81,24,bsbugp9qfasrrtg55bf7evvwv,0,80.3,47.9,2021-09-12T14:43:01.777Z,2021-09-12T14:43:09Z,3091191537,212,1.7,3091191535,141,50.1,3091192395,233,789,3091191539,213,1.1,3091191531,56,Center,3091192393,236,,3091191533,140,81.0,3091192399,286,,b4q51nzxmgax7on17s1wpx5ud,N. Harding,,,,,,,,,,,,,,,,,,,,,,,,,
2329176631,789,74,2,81,24,5rurqie3qt1qav9ir5mkqinn,1,21.1,47.3,2021-09-12T14:43:01.778Z,2021-09-12T15:09:13Z,3091191925,56,Back,3091192413,233,600,3091191927,285,,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,
2329176609,601,15,2,81,26,bsbugp9qfasrrtg55bf7evvwv,1,82.5,53.4,2021-09-12T14:43:03.937Z,2021-09-12T14:43:22Z,3091191801,22,,3091192735,215,,3091192737,146,98.4,3091191807,56,Center,3091192731,102,47.8,3091191821,458,,3091193561,233,790,3091192129,20,,b4q51nzxmgax7on17s1wpx5ud,N. Harding,,3091192727,80,,3091191803,18,3091192739,147,3091192733,103,18.4,,,,,,,,49.6,,,,,,
2329176639,790,10,2,81,26,5rurqie3qt1qav9ir5mkqinn,1,1.5,50.4,2021-09-12T14:43:04.037Z,2021-09-12T14:43:22Z,3091193523,176,,3091191977,178,,3091191983,56,Back,3091193587,233,601,3091191979,182,,,,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,
2329176651,791,52,2,81,28,5rurqie3qt1qav9ir5mkqinn,1,1.5,50.4,2021-09-12T14:43:06.199Z,2021-09-12T14:43:06Z,,,,,,,,,,,,,,,,,,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,
2329177181,792,1,2,81,50,5rurqie3qt1qav9ir5mkqinn,1,5.8,49,2021-09-12T14:43:28.344Z,2021-09-12T14:43:32Z,3091194853,56,Back,3091194861,213,0.8,3091194855,140,23.8,3091194859,212,26.2,3091194857,141,75.7,3091194851,123,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,
2329177215,793,1,2,81,54,5rurqie3qt1qav9ir5mkqinn,1,23.8,75.7,2021-09-12T14:43:32.647Z,2021-09-12T14:44:29Z,3091195023,140,21.5,3091195025,141,57.6,3091195027,212,12.5,3091195029,213,4.5,3091195021,56,Back,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,
2329177245,794,1,2,81,56,5rurqie3qt1qav9ir5mkqinn,1,21.5,57.6,2021-09-12T14:43:34.255Z,2021-09-12T14:43:36Z,3091195177,213,1.1,3091195167,56,Back,3091195175,212,12.4,3091195173,141,73.8,3091195171,140,26.9,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,
2329177255,795,1,2,81,58,5rurqie3qt1qav9ir5mkqinn,1,26.9,73.8,2021-09-12T14:43:36.455Z,2021-09-12T14:44:10Z,3091195241,212,8.6,3091195243,213,4.3,3091195237,140,23.9,3091195239,141,62.0,3091195235,56,Back,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,
2329177281,796,1,2,81,59,5rurqie3qt1qav9ir5mkqinn,1,23.9,62,2021-09-12T14:43:37.447Z,2021-09-12T14:43:39Z,3091195359,56,Back,3091195361,140,29.3,3091195363,141,29.2,3091195367,213,5.0,3091195365,212,23.0,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,
2329177305,797,1,2,82,1,5rurqie3qt1qav9ir5mkqinn,1,29.3,29.2,2021-09-12T14:43:38.935Z,2021-09-12T14:43:40Z,3091195519,213,1.8,3091195517,212,19.7,3091195511,56,Back,3091195515,141,57.6,3091195513,140,25.7,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,
